TSNE1,TSNE2,label
86.34838,7.715798,DrugEx_RNN_e=0.1
90.63249,18.97428,DrugEx_RNN_e=0.1
-84.491776,-36.496628,DrugEx_RNN_e=0.1
-2.1099234,17.176716,DrugEx_RNN_e=0.1
-71.40093,-42.07815,DrugEx_RNN_e=0.1
-50.874374,6.464186,DrugEx_RNN_e=0.1
-7.4148912,92.48767,DrugEx_RNN_e=0.1
-58.150753,-53.587463,DrugEx_RNN_e=0.1
-66.49951,-38.566833,DrugEx_RNN_e=0.1
13.37717,47.736042,DrugEx_RNN_e=0.1
0.21028349,-69.31358,DrugEx_RNN_e=0.1
17.555609,-33.06572,DrugEx_RNN_e=0.1
50.134907,-76.82247,DrugEx_RNN_e=0.1
31.348953,40.153072,DrugEx_RNN_e=0.1
-43.09142,25.380363,DrugEx_RNN_e=0.1
-3.2126033,14.125665,DrugEx_RNN_e=0.1
-33.98539,-24.906525,DrugEx_RNN_e=0.1
-39.868656,71.44511,DrugEx_RNN_e=0.1
-58.981514,-34.47867,DrugEx_RNN_e=0.1
-79.84798,5.8904395,DrugEx_RNN_e=0.1
7.9870296,-79.9587,DrugEx_RNN_e=0.1
38.462425,16.849342,DrugEx_RNN_e=0.1
-52.472446,18.31368,DrugEx_RNN_e=0.1
39.780388,-72.76194,DrugEx_RNN_e=0.1
12.019145,34.084877,DrugEx_RNN_e=0.1
-49.130074,-84.32996,DrugEx_RNN_e=0.1
-18.625484,-12.990526,DrugEx_RNN_e=0.1
-16.864056,-50.043472,DrugEx_RNN_e=0.1
27.72328,-53.32463,DrugEx_RNN_e=0.1
-3.5661223,62.356255,DrugEx_RNN_e=0.1
-44.308876,-37.984913,DrugEx_RNN_e=0.1
82.71527,-26.92818,DrugEx_RNN_e=0.1
11.589379,76.815025,DrugEx_RNN_e=0.1
2.3384616,83.5925,DrugEx_RNN_e=0.1
17.019787,-15.941414,DrugEx_RNN_e=0.1
43.001972,77.574715,DrugEx_RNN_e=0.1
-0.45714352,-52.839302,DrugEx_RNN_e=0.1
67.426125,-7.5838933,DrugEx_RNN_e=0.1
43.844086,21.301844,DrugEx_RNN_e=0.1
-4.4430685,-11.892801,DrugEx_RNN_e=0.1
-41.246605,-74.54336,DrugEx_RNN_e=0.1
-61.883747,-64.22137,DrugEx_RNN_e=0.1
45.8241,-15.837038,DrugEx_RNN_e=0.1
24.138344,37.78954,DrugEx_RNN_e=0.1
18.573591,82.94051,DrugEx_RNN_e=0.1
23.062288,-38.71413,DrugEx_RNN_e=0.1
-71.672554,-42.66772,DrugEx_RNN_e=0.1
52.607285,-44.957195,DrugEx_RNN_e=0.1
13.322058,-48.465153,DrugEx_RNN_e=0.1
-53.31868,-21.493423,DrugEx_RNN_e=0.1
74.83452,12.358001,DrugEx_RNN_e=0.1
28.386854,-26.29355,DrugEx_RNN_e=0.1
-9.596456,-36.17971,DrugEx_RNN_e=0.1
69.44716,-8.169846,DrugEx_RNN_e=0.1
78.81983,-25.563728,DrugEx_RNN_e=0.1
39.13159,-38.055943,DrugEx_RNN_e=0.1
-50.8357,-36.059902,DrugEx_RNN_e=0.1
-54.61208,-9.952202,DrugEx_RNN_e=0.1
5.596267,-10.622381,DrugEx_RNN_e=0.1
-73.962685,-35.96121,DrugEx_RNN_e=0.1
33.947777,56.293682,DrugEx_RNN_e=0.1
1.892532,42.588802,DrugEx_RNN_e=0.1
-50.571304,-38.788944,DrugEx_RNN_e=0.1
-54.687057,-26.214745,DrugEx_RNN_e=0.1
-51.048386,-48.432373,DrugEx_RNN_e=0.1
-60.52945,43.720406,DrugEx_RNN_e=0.1
-1.5627377,-31.39241,DrugEx_RNN_e=0.1
47.23893,-1.1661038,DrugEx_RNN_e=0.1
-38.8201,-15.803324,DrugEx_RNN_e=0.1
18.88294,-15.041474,DrugEx_RNN_e=0.1
-28.08934,17.741013,DrugEx_RNN_e=0.1
-10.552244,14.266291,DrugEx_RNN_e=0.1
88.26327,14.515896,DrugEx_RNN_e=0.1
-85.84733,-25.763325,DrugEx_RNN_e=0.1
-55.546722,73.370735,DrugEx_RNN_e=0.1
-23.511808,33.98878,DrugEx_RNN_e=0.1
32.779713,-55.10578,DrugEx_RNN_e=0.1
22.815466,24.077705,DrugEx_RNN_e=0.1
-14.2596035,-18.283306,DrugEx_RNN_e=0.1
-48.67905,-84.8926,DrugEx_RNN_e=0.1
-18.448523,-5.4859686,DrugEx_RNN_e=0.1
-17.195204,65.15636,DrugEx_RNN_e=0.1
-10.101264,1.6038986,DrugEx_RNN_e=0.1
10.796954,-72.76915,DrugEx_RNN_e=0.1
-17.457956,23.002148,DrugEx_RNN_e=0.1
-34.998787,25.105806,DrugEx_RNN_e=0.1
13.960018,28.61616,DrugEx_RNN_e=0.1
33.136456,22.661392,DrugEx_RNN_e=0.1
2.1195092,-14.27462,DrugEx_RNN_e=0.1
-9.59326,-29.559624,DrugEx_RNN_e=0.1
50.559055,34.28146,DrugEx_RNN_e=0.1
-47.22008,-15.326542,DrugEx_RNN_e=0.1
-17.095667,-24.030638,DrugEx_RNN_e=0.1
-30.232788,-11.061942,DrugEx_RNN_e=0.1
-51.48198,19.813173,DrugEx_RNN_e=0.1
56.04993,-18.013758,DrugEx_RNN_e=0.1
19.14733,13.943611,DrugEx_RNN_e=0.1
-19.697826,-86.30257,DrugEx_RNN_e=0.1
11.238172,-76.8198,DrugEx_RNN_e=0.1
-47.18756,-27.33138,DrugEx_RNN_e=0.1
-40.416615,-36.714478,DrugEx_RNN_e=0.1
78.81337,34.085,DrugEx_RNN_e=0.1
-9.441899,-64.086624,DrugEx_RNN_e=0.1
84.42755,-15.111232,DrugEx_RNN_e=0.1
50.966946,-5.687244,DrugEx_RNN_e=0.1
-36.353603,8.847197,DrugEx_RNN_e=0.1
-73.7268,-16.650873,DrugEx_RNN_e=0.1
1.6904339,31.526253,DrugEx_RNN_e=0.1
-58.137623,61.067688,DrugEx_RNN_e=0.1
-11.488654,97.708595,DrugEx_RNN_e=0.1
-32.679672,-44.91237,DrugEx_RNN_e=0.1
-21.576593,-33.60829,DrugEx_RNN_e=0.1
72.55335,19.858871,DrugEx_RNN_e=0.1
-33.839207,-32.31068,DrugEx_RNN_e=0.1
-35.73342,-81.0214,DrugEx_RNN_e=0.1
45.972736,-3.3176584,DrugEx_RNN_e=0.1
-10.249643,2.3442824,DrugEx_RNN_e=0.1
12.441268,38.893112,DrugEx_RNN_e=0.1
55.457775,34.25532,DrugEx_RNN_e=0.1
-31.768257,-31.798597,DrugEx_RNN_e=0.1
12.252574,33.858067,DrugEx_RNN_e=0.1
59.963787,-30.434479,DrugEx_RNN_e=0.1
13.810015,40.81323,DrugEx_RNN_e=0.1
32.607685,37.36879,DrugEx_RNN_e=0.1
1.1073637,-6.2771735,DrugEx_RNN_e=0.1
47.886925,18.082949,DrugEx_RNN_e=0.1
-5.133777,36.841988,DrugEx_RNN_e=0.1
5.13483,-58.07759,DrugEx_RNN_e=0.1
31.200073,2.020665,DrugEx_RNN_e=0.1
-76.16478,10.843397,DrugEx_RNN_e=0.1
38.177204,-33.451668,DrugEx_RNN_e=0.1
-36.74965,33.157253,DrugEx_RNN_e=0.1
-14.893331,59.720592,DrugEx_RNN_e=0.1
